#Number of Heuristics: 11
#Heuristics of type MUTATION: [0, 1, 2, 3, 4, 5]
#Heuristics of type CROSSOVER: [9, 10]
#Heuristics of type RUIN_RECREATE: [6]
#Heuristics of type LOCAL_SEARCH: [7, 8]
#Heuristics of type OTHER: null
#Eval(0): 482.0
#Vector(0): [482.0, 482.0, 482.0, 482.0, 482.0, 482.0, 482.0, 482.0, 482.0, 482.0, 482.0]
0	482.0	482.0	482.0	482.0	482.0	482.0	482.0	482.0	482.0	482.0	482.0
#Apply(0): 1,482.0,474.0
#Vector(1): [482.0, 490.0, 482.0, 482.0, 482.0, 482.0, 482.0, 482.0, 482.0, 482.0, 482.0]
1	482.0	490.0	482.0	482.0	482.0	482.0	482.0	482.0	482.0	482.0	482.0
#Apply(1): 7,474.0,459.0
#Vector(2): [482.0, 490.0, 482.0, 482.0, 482.0, 482.0, 482.0, 497.0, 482.0, 482.0, 482.0]
2	482.0	490.0	482.0	482.0	482.0	482.0	482.0	497.0	482.0	482.0	482.0
#Apply(2): 8,459.0,454.0
#Vector(3): [482.0, 490.0, 482.0, 482.0, 482.0, 482.0, 482.0, 497.0, 487.0, 482.0, 482.0]
3	482.0	490.0	482.0	482.0	482.0	482.0	482.0	497.0	487.0	482.0	482.0
#Apply(3): 0,454.0,449.0
#Vector(4): [487.0, 490.0, 482.0, 482.0, 482.0, 482.0, 482.0, 497.0, 487.0, 482.0, 482.0]
4	487.0	490.0	482.0	482.0	482.0	482.0	482.0	497.0	487.0	482.0	482.0
#Apply(4): 5,449.0,448.0
#Vector(5): [487.0, 490.0, 482.0, 482.0, 482.0, 483.0, 482.0, 497.0, 487.0, 482.0, 482.0]
5	487.0	490.0	482.0	482.0	482.0	483.0	482.0	497.0	487.0	482.0	482.0
#Apply(5): 0,448.0,443.0
#Vector(6): [492.0, 490.0, 482.0, 482.0, 482.0, 483.0, 482.0, 497.0, 487.0, 482.0, 482.0]
6	492.0	490.0	482.0	482.0	482.0	483.0	482.0	497.0	487.0	482.0	482.0
#Apply(6): 0,443.0,438.0
#Vector(7): [497.0, 490.0, 482.0, 482.0, 482.0, 483.0, 482.0, 497.0, 487.0, 482.0, 482.0]
7	497.0	490.0	482.0	482.0	482.0	483.0	482.0	497.0	487.0	482.0	482.0
#Apply(7): 10,438.0,445.0
#Vector(8): [497.0, 490.0, 482.0, 482.0, 482.0, 483.0, 482.0, 497.0, 487.0, 482.0, 475.0]
8	497.0	490.0	482.0	482.0	482.0	483.0	482.0	497.0	487.0	482.0	475.0
#Apply(8): 3,445.0,443.0
#Vector(9): [497.0, 490.0, 482.0, 484.0, 482.0, 483.0, 482.0, 497.0, 487.0, 482.0, 475.0]
9	497.0	490.0	482.0	484.0	482.0	483.0	482.0	497.0	487.0	482.0	475.0
#Apply(9): 8,443.0,430.0
