#Number of Heuristics: 11
#Heuristics of type MUTATION: [0, 1, 2, 3, 4, 5]
#Heuristics of type CROSSOVER: [9, 10]
#Heuristics of type RUIN_RECREATE: [6]
#Heuristics of type LOCAL_SEARCH: [7, 8]
#Heuristics of type OTHER: null
#Eval(0): 448.0
0	448	448	448	448	448	448	448	448	448	448	448
#Apply(0): 0 -> 3 -> 0,448.0,446.0
#Eval(1): 446.0
1	448	448	448	450	448	448	448	448	448	448	448
#Apply(1): 0 -> 1 -> 0,446.0,439.0
#Eval(2): 439.0
2	448	455	448	450	448	448	448	448	448	448	448
#Apply(2): [0,1] -> 9 -> 1,[439.0,441.0],440.0
#Eval(3): 440.0
3	448	455	448	450	448	448	448	448	448	447	448
#Apply(3): 1 -> 6 -> 1,440.0,445.0
#Eval(4): 445.0
4	448	455	448	450	448	448	443	448	448	447	448
#Apply(4): 1 -> 7 -> 1,445.0,430.0
#Eval(5): 430.0
5	448	455	448	450	448	448	443	463	448	447	448
#Apply(5): 1 -> 4 -> 1,430.0,431.0
#Eval(6): 431.0
6	448	455	448	450	447	448	443	463	448	447	448
#Apply(6): 1 -> 3 -> 1,431.0,428.0
#Eval(7): 428.0
7	448	455	448	453	447	448	443	463	448	447	448
#Apply(7): 1 -> 8 -> 1,428.0,424.0
#Eval(8): 424.0
8	448	455	448	453	447	448	443	463	452	447	448
#Apply(8): 1 -> 3 -> 1,424.0,424.0
#Eval(9): 424.0
9	448	455	448	453	447	448	443	463	452	447	448
#Apply(9): 1 -> 1 -> 1,424.0,418.0
#Eval(10): 418.0
10	448	461	448	453	447	448	443	463	452	447	448
#Apply(10): 1 -> 4 -> 1,418.0,420.0
#Eval(11): 420.0
11	448	461	448	453	445	448	443	463	452	447	448
#Apply(11): 1 -> 1 -> 1,420.0,414.0
#Eval(12): 414.0
12	448	467	448	453	445	448	443	463	452	447	448
#Apply(12): 1 -> 3 -> 1,414.0,415.0
#Eval(13): 415.0
13	448	467	448	452	445	448	443	463	452	447	448
#Apply(13): 1 -> 8 -> 1,415.0,408.0
#Eval(14): 408.0
14	448	467	448	452	445	448	443	463	459	447	448
#Apply(14): [1,0] -> 9 -> 0,[408.0,439.0],422.0
#Eval(15): 422.0
15	448	467	448	452	445	448	443	463	459	433	448
#Apply(15): 0 -> 2 -> 0,422.0,419.0
#Eval(16): 419.0
16	448	467	451	452	445	448	443	463	459	433	448
#Apply(16): 0 -> 2 -> 0,419.0,417.0
#Eval(17): 417.0
17	448	467	453	452	445	448	443	463	459	433	448
#Apply(17): 0 -> 5 -> 0,417.0,412.0
#Eval(18): 412.0
18	448	467	453	452	445	453	443	463	459	433	448
#Apply(18): 0 -> 1 -> 0,412.0,407.0
#Eval(19): 407.0
19	448	472	453	452	445	453	443	463	459	433	448
#Apply(19): 0 -> 0 -> 0,407.0,402.0
#Eval(20): 402.0
20	453	472	453	452	445	453	443	463	459	433	448
#Apply(20): 0 -> 2 -> 0,402.0,401.0
#Eval(21): 401.0
21	453	472	454	452	445	453	443	463	459	433	448
#Apply(21): 0 -> 8 -> 0,401.0,390.0
#Eval(22): 390.0
22	453	472	454	452	445	453	443	463	470	433	448
#Apply(22): [0,1] -> 10 -> 1,[390.0,408.0],404.0
#Eval(23): 404.0
23	453	472	454	452	445	453	443	463	470	433	434
#Apply(23): 1 -> 4 -> 1,404.0,402.0
#Eval(24): 402.0
24	453	472	454	452	447	453	443	463	470	433	434
#Apply(24): 1 -> 3 -> 1,402.0,401.0
#Eval(25): 401.0
25	453	472	454	453	447	453	443	463	470	433	434
#Apply(25): 1 -> 6 -> 1,401.0,398.0
#Eval(26): 398.0
26	453	472	454	453	447	453	446	463	470	433	434
#Apply(26): 1 -> 7 -> 1,398.0,386.0
#Eval(27): 386.0
27	453	472	454	453	447	453	446	475	470	433	434
#Apply(27): 1 -> 0 -> 1,386.0,381.0
#Eval(28): 381.0
28	458	472	454	453	447	453	446	475	470	433	434
#Apply(28): [1,0] -> 10 -> 0,[381.0,390.0],389.0
#Eval(29): 389.0
29	458	472	454	453	447	453	446	475	470	433	426
#Apply(29): 0 -> 3 -> 0,389.0,388.0
#Eval(30): 388.0
30	458	472	454	454	447	453	446	475	470	433	426
#Apply(30): 0 -> 0 -> 0,388.0,383.0
#Eval(31): 383.0
31	463	472	454	454	447	453	446	475	470	433	426
#Apply(31): [0,1] -> 9 -> 1,[383.0,381.0],381.0
#Eval(32): 381.0
32	463	472	454	454	447	453	446	475	470	435	426
#Apply(32): 1 -> 3 -> 1,381.0,381.0
#Eval(33): 381.0
33	463	472	454	454	447	453	446	475	470	435	426
#Apply(33): 1 -> 0 -> 1,381.0,376.0
#Eval(34): 376.0
34	468	472	454	454	447	453	446	475	470	435	426
#Apply(34): 1 -> 7 -> 1,376.0,352.0
#Eval(35): 352.0
35	468	472	454	454	447	453	446	499	470	435	426
#Apply(35): 1 -> 4 -> 1,352.0,353.0
#Eval(36): 353.0
36	468	472	454	454	446	453	446	499	470	435	426
#Apply(36): 1 -> 3 -> 1,353.0,357.0
#Eval(37): 357.0
37	468	472	454	450	446	453	446	499	470	435	426
#Apply(37): [1,0] -> 10 -> 0,[357.0,383.0],379.0
#Eval(38): 379.0
38	468	472	454	450	446	453	446	499	470	435	404
